Date,Primary,Industry,Employment,name
2003 Q1,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",65.7,Wholesale
2003 Q1,F.Wholesale,37 Other Goods Wholesaling,98.9,Wholesale
2003 Q1,F.Wholesale,38 Commission-Based Wholesaling,4.2,Wholesale
2003 Q1,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,10.6,Retail Trade
2003 Q1,G.MVMVPR,40 Fuel Retailing,43,Retail Trade
2003 Q1,G.MVMVPR,41 Food Retailing,341.4,Retail Trade
2003 Q1,G.MVMVPR,42 Other Store-Based Retailing,640,Retail Trade
2003 Q1,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,3.7,Retail Trade
2003 Q1,H.AFS,44 Accommodation,114,Accommodation&Food
2003 Q1,H.AFS,45 Food and Beverage Services,511.7,Accommodation&Food
2003 Q1,I.TPW,46 Road Transport,215.5,Transport
2003 Q1,I.TPW,47 Rail Transport,28.6,Transport
2003 Q1,I.TPW,48 Water Transport,10.7,Transport
2003 Q1,I.TPW,49 Air and Space Transport,46.2,Transport
2003 Q1,I.TPW,50 Other Transport,7.7,Transport
2003 Q1,I.TPW,51 Postal and Courier Pick-up and Delivery Services,79.6,Transport
2003 Q1,I.TPW,52 Transport Support Services,38.1,Transport
2003 Q1,I.TPW,53 Warehousing and Storage Services,22.9,Transport
2003 Q1,J.IMT,54 Publishing (except Internet and Music Publishing),49.8,Media&telecom
2003 Q1,J.IMT,55 Motion Picture and Sound Recording Activities,25,Media&telecom
2003 Q1,J.IMT,56 Broadcasting (except Internet),24.9,Media&telecom
2003 Q1,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
2003 Q1,J.IMT,58 Telecommunications Services,96.5,Media&telecom
2003 Q1,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",20.7,Media&telecom
2003 Q1,J.IMT,60 Library and Other Information Services,14.5,Media&telecom
2003 Q1,K.FIS,62 Finance,195,Financial
2003 Q1,K.FIS,63 Insurance and Superannuation Funds,69.2,Financial
2003 Q1,K.FIS,64 Auxiliary Finance and Insurance Services,98.2,Financial
2003 Q1,L.RHRES,66 Rental and Hiring Services (except Real Estate),39.4,Retal&Realestate
2003 Q1,L.RHRES,67 Property Operators and Real Estate Services,111,Retal&Realestate
2003 Q1,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",485.2,Professional&Scientific
2003 Q1,M.PSTS,70 Computer System Design and Related Services,119.8,Professional&Scientific
2003 Q1,N.ASS,72 Administrative Services,176.2,Administrative
2003 Q1,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",167.7,Administrative
2003 Q1,O.PAS,75 Public Administration,406.4,Public
2003 Q1,O.PAS,76 Defence,23.8,Public
2003 Q1,O.PAS,"77 Public Order, Safety and Regulatory Services",161.4,Public
2003 Q1,P.EDUTRA,80 Preschool and School Education,445.6,Education
2003 Q1,P.EDUTRA,81 Tertiary Education,167.8,Education
2003 Q1,P.EDUTRA,"82 Adult, Community and Other Education",56.6,Education
2003 Q1,Q.HCSA,84 Hospitals,297.1,Healthcare
2003 Q1,Q.HCSA,85 Medical and Other Health Care Services,249.2,Healthcare
2003 Q1,Q.HCSA,86 Residential Care Services,153.7,Healthcare
2003 Q1,Q.HCSA,87 Social Assistance Services,214.4,Healthcare
2003 Q1,R.ARS,89 Heritage Activities,143.9,Arts
2003 Q1,R.ARS,90 Creative and Performing Arts Activities,30.1,Arts
2003 Q1,R.ARS,91 Sports and Recreation Activities,72.7,Arts
2003 Q1,R.ARS,92 Gambling Activities,22.4,Arts
2003 Q1,S.Other,94 Repair and Maintenance,214.5,Other
2003 Q1,S.Other,95 Personal and Other Services,207.4,Other
2003 Q1,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,2.9,Other
2003 Q2,A.AFF,01 Agriculture,324.7,Agriculture
2003 Q2,A.AFF,02 Aquaculture,6.1,Agriculture
2003 Q2,A.AFF,03 Forestry and Logging,8.2,Agriculture
2003 Q2,A.AFF,"04 Fishing, Hunting and Trapping",15.1,Agriculture
2003 Q2,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",20.1,Agriculture
2003 Q2,B.MINING,06 Coal Mining,20.4,Mining
2003 Q2,B.MINING,07 Oil and Gas Extraction,4.2,Mining
2003 Q2,B.MINING,08 Metal Ore Mining,37.3,Mining
2003 Q2,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,8.8,Mining
2003 Q2,B.MINING,10 Exploration and Other Mining Support Services,16.6,Mining
2003 Q2,C.MANU,11Food Product Manufacturing,167.2,Manufacturing
2003 Q2,C.MANU,12Beverage and Tobacco Product Manufacturing,26.8,Manufacturing
2003 Q2,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",66.7,Manufacturing
2003 Q2,C.MANU,14Wood Product Manufacturing,54.1,Manufacturing
2003 Q2,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",24.4,Manufacturing
2003 Q2,C.MANU,16Printing (including the Reproduction of Recorded Media),58.9,Manufacturing
2003 Q2,C.MANU,17Petroleum and Coal Product Manufacturing,9.4,Manufacturing
2003 Q2,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,48.6,Manufacturing
2003 Q2,C.MANU,19Polymer Product and Rubber Product Manufacturing,47.3,Manufacturing
2003 Q2,C.MANU,20Non-Metallic Mineral Product Manufacturing,48.3,Manufacturing
2003 Q2,C.MANU,21Primary Metal and Metal Product Manufacturing,68.3,Manufacturing
2003 Q2,C.MANU,22Fabricated Metal Product Manufacturing,92.2,Manufacturing
2003 Q2,C.MANU,23Transport Equipment Manufacturing,112.5,Manufacturing
2003 Q2,C.MANU,24Machinery and Equipment Manufacturing,116.1,Manufacturing
2003 Q2,C.MANU,25Furniture and Other Manufacturing,77.6,Manufacturing
2003 Q2,D.EGWWS,26Electricity Supply,50.2,"Electricity,Gas"
2003 Q2,D.EGWWS,27Gas Supply,3.9,"Electricity,Gas"
2003 Q2,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",21.7,"Electricity,Gas"
2003 Q2,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",16.4,"Electricity,Gas"
2003 Q2,E.Const,30 Building Construction,179,Construction
2003 Q2,E.Const,31 Heavy and Civil Engineering Construction,43.1,Construction
2003 Q2,E.Const,32 Construction Services,492.9,Construction
2003 Q2,F.Wholesale,"
33 Basic Material Wholesaling",94.9,Wholesale
2003 Q2,F.Wholesale,34 Machinery and Equipment Wholesaling,89.6,Wholesale
2003 Q2,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,26.2,Wholesale
2003 Q2,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",57.4,Wholesale
2003 Q2,F.Wholesale,37 Other Goods Wholesaling,92.1,Wholesale
2003 Q2,F.Wholesale,38 Commission-Based Wholesaling,3.7,Wholesale
2003 Q2,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,11.3,Retail Trade
2003 Q2,G.MVMVPR,40 Fuel Retailing,43.9,Retail Trade
2003 Q2,G.MVMVPR,41 Food Retailing,341.7,Retail Trade
2003 Q2,G.MVMVPR,42 Other Store-Based Retailing,649.5,Retail Trade
2003 Q2,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,3.7,Retail Trade
2003 Q2,H.AFS,44 Accommodation,111.6,Accommodation&Food
2003 Q2,H.AFS,45 Food and Beverage Services,536.3,Accommodation&Food
2003 Q2,I.TPW,46 Road Transport,227.8,Transport
2003 Q2,I.TPW,47 Rail Transport,31.3,Transport
2003 Q2,I.TPW,48 Water Transport,9.2,Transport
2003 Q2,I.TPW,49 Air and Space Transport,44.9,Transport
2003 Q2,I.TPW,50 Other Transport,8.1,Transport
2003 Q2,I.TPW,51 Postal and Courier Pick-up and Delivery Services,79.8,Transport
2003 Q2,I.TPW,52 Transport Support Services,36.8,Transport
2003 Q2,I.TPW,53 Warehousing and Storage Services,29.1,Transport
2003 Q2,J.IMT,54 Publishing (except Internet and Music Publishing),49.3,Media&telecom
2003 Q2,J.IMT,55 Motion Picture and Sound Recording Activities,26.9,Media&telecom
2003 Q2,J.IMT,56 Broadcasting (except Internet),31.1,Media&telecom
2003 Q2,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
2003 Q2,J.IMT,58 Telecommunications Services,91.5,Media&telecom
2003 Q2,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",20.6,Media&telecom
2003 Q2,J.IMT,60 Library and Other Information Services,11.2,Media&telecom
2003 Q2,K.FIS,62 Finance,189.1,Financial
2003 Q2,K.FIS,63 Insurance and Superannuation Funds,62.9,Financial
2003 Q2,K.FIS,64 Auxiliary Finance and Insurance Services,85.8,Financial
2003 Q2,L.RHRES,66 Rental and Hiring Services (except Real Estate),49.4,Retal&Realestate
2003 Q2,L.RHRES,67 Property Operators and Real Estate Services,123.6,Retal&Realestate
2003 Q2,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",494.3,Professional&Scientific
2003 Q2,M.PSTS,70 Computer System Design and Related Services,122.3,Professional&Scientific
2003 Q2,N.ASS,72 Administrative Services,175.1,Administrative
2003 Q2,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",164.9,Administrative
2003 Q2,O.PAS,75 Public Administration,403.5,Public
2003 Q2,O.PAS,76 Defence,21.1,Public
2003 Q2,O.PAS,"77 Public Order, Safety and Regulatory Services",152.5,Public
2003 Q2,P.EDUTRA,80 Preschool and School Education,445.5,Education
2003 Q2,P.EDUTRA,81 Tertiary Education,176.1,Education
2003 Q2,P.EDUTRA,"82 Adult, Community and Other Education",62.9,Education
2003 Q2,Q.HCSA,84 Hospitals,297.6,Healthcare
2003 Q2,Q.HCSA,85 Medical and Other Health Care Services,254.4,Healthcare
2003 Q2,Q.HCSA,86 Residential Care Services,152.1,Healthcare
2003 Q2,Q.HCSA,87 Social Assistance Services,206,Healthcare
2003 Q2,R.ARS,89 Heritage Activities,140.1,Arts
2003 Q2,R.ARS,90 Creative and Performing Arts Activities,30.2,Arts
2003 Q2,R.ARS,91 Sports and Recreation Activities,72.5,Arts
2003 Q2,R.ARS,92 Gambling Activities,20.7,Arts
2003 Q2,S.Other,94 Repair and Maintenance,222.7,Other
2003 Q2,S.Other,95 Personal and Other Services,199.1,Other
2003 Q2,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,4.8,Other
2003 Q3,A.AFF,01 Agriculture,318.3,Agriculture
2003 Q3,A.AFF,02 Aquaculture,6.4,Agriculture
2003 Q3,A.AFF,03 Forestry and Logging,8.4,Agriculture
2003 Q3,A.AFF,"04 Fishing, Hunting and Trapping",11.3,Agriculture
2003 Q3,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",23.9,Agriculture
2003 Q3,B.MINING,06 Coal Mining,20.8,Mining
2003 Q3,B.MINING,07 Oil and Gas Extraction,5.4,Mining
2003 Q3,B.MINING,08 Metal Ore Mining,33.1,Mining
2003 Q3,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,5.9,Mining
2003 Q3,B.MINING,10 Exploration and Other Mining Support Services,12.9,Mining
2003 Q3,C.MANU,11Food Product Manufacturing,164.3,Manufacturing
2003 Q3,C.MANU,12Beverage and Tobacco Product Manufacturing,24.8,Manufacturing
2003 Q3,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",72.4,Manufacturing
2003 Q3,C.MANU,14Wood Product Manufacturing,66.4,Manufacturing
2003 Q3,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",26.2,Manufacturing
2003 Q3,C.MANU,16Printing (including the Reproduction of Recorded Media),56.9,Manufacturing
2003 Q3,C.MANU,17Petroleum and Coal Product Manufacturing,6,Manufacturing
2003 Q3,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,44.2,Manufacturing
2003 Q3,C.MANU,19Polymer Product and Rubber Product Manufacturing,46.6,Manufacturing
2003 Q3,C.MANU,20Non-Metallic Mineral Product Manufacturing,42.6,Manufacturing
2003 Q3,C.MANU,21Primary Metal and Metal Product Manufacturing,69.2,Manufacturing
2003 Q3,C.MANU,22Fabricated Metal Product Manufacturing,93.7,Manufacturing
2003 Q3,C.MANU,23Transport Equipment Manufacturing,99.5,Manufacturing
2003 Q3,C.MANU,24Machinery and Equipment Manufacturing,111.5,Manufacturing
2003 Q3,C.MANU,25Furniture and Other Manufacturing,72.6,Manufacturing
2003 Q3,D.EGWWS,26Electricity Supply,57.1,"Electricity,Gas"
2003 Q3,D.EGWWS,27Gas Supply,5,"Electricity,Gas"
2003 Q3,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",18.7,"Electricity,Gas"
2003 Q3,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",16.2,"Electricity,Gas"
2003 Q3,E.Const,30 Building Construction,176.6,Construction
2003 Q3,E.Const,31 Heavy and Civil Engineering Construction,51.4,Construction
2003 Q3,E.Const,32 Construction Services,518.9,Construction
2003 Q3,F.Wholesale,"
33 Basic Material Wholesaling",93.1,Wholesale
2003 Q3,F.Wholesale,34 Machinery and Equipment Wholesaling,85.3,Wholesale
2003 Q3,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,23.8,Wholesale
2003 Q3,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",59.8,Wholesale
2003 Q3,F.Wholesale,37 Other Goods Wholesaling,81.4,Wholesale
2003 Q3,F.Wholesale,38 Commission-Based Wholesaling,3.8,Wholesale
2003 Q3,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,10.3,Retail Trade
2003 Q3,G.MVMVPR,40 Fuel Retailing,43.6,Retail Trade
2003 Q3,G.MVMVPR,41 Food Retailing,349.3,Retail Trade
2003 Q3,G.MVMVPR,42 Other Store-Based Retailing,596.8,Retail Trade
2003 Q3,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,3.7,Retail Trade
2003 Q3,H.AFS,44 Accommodation,110.3,Accommodation&Food
2003 Q3,H.AFS,45 Food and Beverage Services,521.5,Accommodation&Food
2003 Q3,I.TPW,46 Road Transport,217.8,Transport
2003 Q3,I.TPW,47 Rail Transport,32.3,Transport
2003 Q3,I.TPW,48 Water Transport,8.5,Transport
2003 Q3,I.TPW,49 Air and Space Transport,47.7,Transport
2003 Q3,I.TPW,50 Other Transport,8.1,Transport
2003 Q3,I.TPW,51 Postal and Courier Pick-up and Delivery Services,77.9,Transport
2003 Q3,I.TPW,52 Transport Support Services,39.4,Transport
2003 Q3,I.TPW,53 Warehousing and Storage Services,27.2,Transport
2003 Q3,J.IMT,54 Publishing (except Internet and Music Publishing),45.9,Media&telecom
2003 Q3,J.IMT,55 Motion Picture and Sound Recording Activities,24.3,Media&telecom
2003 Q3,J.IMT,56 Broadcasting (except Internet),24.6,Media&telecom
2003 Q3,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
2003 Q3,J.IMT,58 Telecommunications Services,92.5,Media&telecom
2003 Q3,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",20.5,Media&telecom
2003 Q3,J.IMT,60 Library and Other Information Services,11.1,Media&telecom
2003 Q3,K.FIS,62 Finance,180.7,Financial
2003 Q3,K.FIS,63 Insurance and Superannuation Funds,63,Financial
2003 Q3,K.FIS,64 Auxiliary Finance and Insurance Services,91.5,Financial
2003 Q3,L.RHRES,66 Rental and Hiring Services (except Real Estate),45.6,Retal&Realestate
2003 Q3,L.RHRES,67 Property Operators and Real Estate Services,135.3,Retal&Realestate
2003 Q3,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",497.4,Professional&Scientific
2003 Q3,M.PSTS,70 Computer System Design and Related Services,120.5,Professional&Scientific
2003 Q3,N.ASS,72 Administrative Services,177.8,Administrative
2003 Q3,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",166.3,Administrative
2003 Q3,O.PAS,75 Public Administration,395.9,Public
2003 Q3,O.PAS,76 Defence,16.9,Public
2003 Q3,O.PAS,"77 Public Order, Safety and Regulatory Services",151.5,Public
2003 Q3,P.EDUTRA,80 Preschool and School Education,475.5,Education
2003 Q3,P.EDUTRA,81 Tertiary Education,187.4,Education
2003 Q3,P.EDUTRA,"82 Adult, Community and Other Education",61.7,Education
2003 Q3,Q.HCSA,84 Hospitals,300.1,Healthcare
2003 Q3,Q.HCSA,85 Medical and Other Health Care Services,235.9,Healthcare
2003 Q3,Q.HCSA,86 Residential Care Services,154,Healthcare
2003 Q3,Q.HCSA,87 Social Assistance Services,211.6,Healthcare
2003 Q3,R.ARS,89 Heritage Activities,151.2,Arts
2003 Q3,R.ARS,90 Creative and Performing Arts Activities,37,Arts
2003 Q3,R.ARS,91 Sports and Recreation Activities,73.5,Arts
2003 Q3,R.ARS,92 Gambling Activities,22.8,Arts
2003 Q3,S.Other,94 Repair and Maintenance,219.5,Other
2003 Q3,S.Other,95 Personal and Other Services,198,Other
2003 Q3,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,2.8,Other
2003 Q4,A.AFF,01 Agriculture,322.4,Agriculture
2003 Q4,A.AFF,02 Aquaculture,4.6,Agriculture
2003 Q4,A.AFF,03 Forestry and Logging,8.6,Agriculture
2003 Q4,A.AFF,"04 Fishing, Hunting and Trapping",11.7,Agriculture
2003 Q4,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",23.7,Agriculture
2003 Q4,B.MINING,06 Coal Mining,21.5,Mining
2003 Q4,B.MINING,07 Oil and Gas Extraction,7.7,Mining
2003 Q4,B.MINING,08 Metal Ore Mining,36.9,Mining
2003 Q4,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,6.7,Mining
2003 Q4,B.MINING,10 Exploration and Other Mining Support Services,16.4,Mining
2003 Q4,C.MANU,11Food Product Manufacturing,160.2,Manufacturing
2003 Q4,C.MANU,12Beverage and Tobacco Product Manufacturing,25.7,Manufacturing
2003 Q4,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",66.7,Manufacturing
2003 Q4,C.MANU,14Wood Product Manufacturing,59.2,Manufacturing
2003 Q4,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",22.7,Manufacturing
2003 Q4,C.MANU,16Printing (including the Reproduction of Recorded Media),52.2,Manufacturing
2003 Q4,C.MANU,17Petroleum and Coal Product Manufacturing,7.4,Manufacturing
2003 Q4,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,47.7,Manufacturing
2003 Q4,C.MANU,19Polymer Product and Rubber Product Manufacturing,41.8,Manufacturing
2003 Q4,C.MANU,20Non-Metallic Mineral Product Manufacturing,41.9,Manufacturing
2003 Q4,C.MANU,21Primary Metal and Metal Product Manufacturing,63.3,Manufacturing
2003 Q4,C.MANU,22Fabricated Metal Product Manufacturing,89.4,Manufacturing
2003 Q4,C.MANU,23Transport Equipment Manufacturing,100.1,Manufacturing
2003 Q4,C.MANU,24Machinery and Equipment Manufacturing,100.7,Manufacturing
2003 Q4,C.MANU,25Furniture and Other Manufacturing,69.4,Manufacturing
2003 Q4,D.EGWWS,26Electricity Supply,43.9,"Electricity,Gas"
2003 Q4,D.EGWWS,27Gas Supply,5,"Electricity,Gas"
2003 Q4,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",18.7,"Electricity,Gas"
2003 Q4,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",14.9,"Electricity,Gas"
2003 Q4,E.Const,30 Building Construction,192.6,Construction
2003 Q4,E.Const,31 Heavy and Civil Engineering Construction,46.3,Construction
2003 Q4,E.Const,32 Construction Services,518.6,Construction
2003 Q4,F.Wholesale,"
33 Basic Material Wholesaling",95.6,Wholesale
2003 Q4,F.Wholesale,34 Machinery and Equipment Wholesaling,83.5,Wholesale
2003 Q4,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,24,Wholesale
2003 Q4,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",59.3,Wholesale
2003 Q4,F.Wholesale,37 Other Goods Wholesaling,89,Wholesale
2003 Q4,F.Wholesale,38 Commission-Based Wholesaling,3.9,Wholesale
2003 Q4,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,10.1,Retail Trade
2003 Q4,G.MVMVPR,40 Fuel Retailing,44.7,Retail Trade
2003 Q4,G.MVMVPR,41 Food Retailing,336.7,Retail Trade
2003 Q4,G.MVMVPR,42 Other Store-Based Retailing,610.8,Retail Trade
2003 Q4,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,4,Retail Trade
2003 Q4,H.AFS,44 Accommodation,115.8,Accommodation&Food
2003 Q4,H.AFS,45 Food and Beverage Services,548.3,Accommodation&Food
2003 Q4,I.TPW,46 Road Transport,230.9,Transport
2003 Q4,I.TPW,47 Rail Transport,32.5,Transport
2003 Q4,I.TPW,48 Water Transport,11.8,Transport
2003 Q4,I.TPW,49 Air and Space Transport,46.7,Transport
2003 Q4,I.TPW,50 Other Transport,9.2,Transport
2003 Q4,I.TPW,51 Postal and Courier Pick-up and Delivery Services,79.7,Transport
